"","time.shift","wake","N","w.smooth"
"8651",-14.3888888888889,1,18,1.33333333333333
"8652",-14.3877777777778,1,18,1.4
"8653",-14.3866666666667,1,18,1.46666666666667
"8654",-14.3855555555556,1,18,1.53333333333333
"8655",-14.3844444444444,1,18,1.6
"8656",-14.3833333333333,1,18,1.66666666666667
"8657",-14.3822222222222,0,18,1.66666666666667
"8658",-14.3811111111111,0,18,1.66666666666667
"8659",-14.38,0,18,1.66666666666667
"8660",-14.3788888888889,0,18,1.66666666666667
"8661",-14.3777777777778,1,18,1.73333333333333
"8662",-14.3766666666667,1,18,1.8
"8663",-14.3755555555556,1,18,1.86666666666667
"8664",-14.3744444444444,1,18,1.93333333333333
"8665",-14.3733333333333,1,18,2
"8666",-14.3722222222222,1,18,2.06666666666667
"8667",-14.3711111111111,1,18,2.13333333333333
"8668",-14.37,1,18,2.2
"8669",-14.3688888888889,1,18,2.26666666666667
"8670",-14.3677777777778,1,18,2.33333333333333
"8671",-14.3666666666667,1,18,2.4
"8672",-14.3655555555556,1,18,2.46666666666667
"8673",-14.3644444444444,1,18,2.53333333333333
"8674",-14.3633333333333,0,18,2.53333333333333
"8675",-14.3622222222222,0,18,2.46666666666667
"8676",-14.3611111111111,0,18,2.46666666666667
"8677",-14.36,0,18,2.46666666666667
"8678",-14.3588888888889,0,18,2.46666666666667
"8679",-14.3577777777778,0,18,2.46666666666667
"8680",-14.3566666666667,0,18,2.46666666666667
"8681",-14.3555555555556,0,18,2.46666666666667
"8682",-14.3544444444444,0,18,2.46666666666667
"8683",-14.3533333333333,0,18,2.46666666666667
"8684",-14.3522222222222,0,18,2.46666666666667
"8685",-14.3511111111111,1,18,2.53333333333333
"8686",-14.35,0,18,2.53333333333333
"8687",-14.3488888888889,0,18,2.53333333333333
"8688",-14.3477777777778,0,18,2.53333333333333
"8689",-14.3466666666667,0,18,2.53333333333333
"8690",-14.3455555555556,1,18,2.6
"8691",-14.3444444444444,1,18,2.66666666666667
"8692",-14.3433333333333,1,18,2.73333333333334
"8693",-14.3422222222222,1,18,2.8
"8694",-14.3411111111111,1,18,2.86666666666667
"8695",-14.34,1,18,2.93333333333334
"8696",-14.3388888888889,1,18,3
"8697",-14.3377777777778,1,18,3.06666666666667
"8698",-14.3366666666667,0,18,3.06666666666667
"8699",-14.3355555555556,0,18,3.06666666666667
"8700",-14.3344444444444,0,18,3.06666666666667
"8701",-14.3333333333333,0,18,3.06666666666667
"8702",-14.3322222222222,0,18,3.06666666666667
"8703",-14.3311111111111,0,18,3
"8704",-14.33,0,18,3
"8705",-14.3288888888889,0,18,3
"8706",-14.3277777777778,0,18,2.93333333333334
"8707",-14.3266666666667,0,18,2.86666666666667
"8708",-14.3255555555556,0,18,2.86666666666667
"8709",-14.3244444444444,0,18,2.8
"8710",-14.3233333333333,0,18,2.73333333333334
"8711",-14.3222222222222,0,18,2.66666666666667
"8712",-14.3211111111111,0,18,2.6
"8713",-14.32,0,18,2.53333333333333
"8714",-14.3188888888889,0,18,2.46666666666667
"8715",-14.3177777777778,0,18,2.46666666666667
"8716",-14.3166666666667,0,18,2.4
"8717",-14.3155555555556,0,18,2.4
"8718",-14.3144444444444,0,18,2.33333333333333
"8719",-14.3133333333333,0,18,2.26666666666667
"8720",-14.3122222222222,0,18,2.2
"8721",-14.3111111111111,0,18,2.13333333333333
"8722",-14.31,0,18,2.06666666666667
"8723",-14.3088888888889,0,18,2
"8724",-14.3077777777778,0,18,1.93333333333333
"8725",-14.3066666666667,0,18,1.86666666666667
"8726",-14.3055555555556,0,18,1.8
"8727",-14.3044444444444,0,18,1.73333333333333
"8728",-14.3033333333333,0,18,1.66666666666667
"8729",-14.3022222222222,0,18,1.6
"8730",-14.3011111111111,0,18,1.53333333333333
"8731",-14.3,0,18,1.46666666666667
"8732",-14.2988888888889,0,18,1.46666666666667
"8733",-14.2977777777778,0,18,1.46666666666667
"8734",-14.2966666666667,0,18,1.46666666666667
"8735",-14.2955555555556,0,18,1.46666666666667
"8736",-14.2944444444444,0,18,1.4
"8737",-14.2933333333333,0,18,1.33333333333333
"8738",-14.2922222222222,0,18,1.26666666666667
"8739",-14.2911111111111,0,18,1.2
"8740",-14.29,0,18,1.13333333333333
"8741",-14.2888888888889,0,18,1.06666666666667
"8742",-14.2877777777778,0,18,1
"8743",-14.2866666666667,0,18,0.933333333333333
"8744",-14.2855555555556,0,18,0.866666666666667
"8745",-14.2844444444444,0,18,0.8
"8746",-14.2833333333333,0,18,0.733333333333333
"8747",-14.2822222222222,0,18,0.666666666666667
"8748",-14.2811111111111,0,18,0.6
"8749",-14.28,1,18,0.666666666666667
"8750",-14.2788888888889,1,18,0.733333333333333
"8751",-14.2777777777778,0,18,0.733333333333333
"8752",-14.2766666666667,0,18,0.733333333333333
"8753",-14.2755555555556,0,18,0.733333333333333
"8754",-14.2744444444444,0,18,0.733333333333333
"8755",-14.2733333333333,0,18,0.733333333333333
"8756",-14.2722222222222,0,18,0.733333333333333
"8757",-14.2711111111111,1,18,0.8
"8758",-14.27,0,18,0.8
"8759",-14.2688888888889,0,18,0.8
"8760",-14.2677777777778,0,18,0.733333333333333
"8761",-14.2666666666667,0,18,0.733333333333333
"8762",-14.2655555555556,0,18,0.733333333333333
"8763",-14.2644444444444,0,18,0.733333333333333
"8764",-14.2633333333333,0,18,0.733333333333333
"8765",-14.2622222222222,0,18,0.666666666666667
"8766",-14.2611111111111,0,18,0.6
"8767",-14.26,0,18,0.533333333333333
"8768",-14.2588888888889,0,18,0.466666666666667
"8769",-14.2577777777778,0,18,0.4
"8770",-14.2566666666667,0,18,0.333333333333333
"8771",-14.2555555555556,0,18,0.266666666666667
"8772",-14.2544444444444,0,18,0.2
"8773",-14.2533333333333,1,18,0.266666666666667
"8774",-14.2522222222222,1,18,0.333333333333333
"8775",-14.2511111111111,1,18,0.4
"8776",-14.25,1,18,0.466666666666667
"8777",-14.2488888888889,1,18,0.533333333333333
"8778",-14.2477777777778,1,18,0.6
"8779",-14.2466666666667,1,18,0.666666666666667
"8780",-14.2455555555556,1,18,0.733333333333333
"8781",-14.2444444444444,1,18,0.8
"8782",-14.2433333333333,1,18,0.866666666666667
"8783",-14.2422222222222,1,18,0.933333333333333
"8784",-14.2411111111111,1,18,1
"8785",-14.24,1,18,1.06666666666667
"8786",-14.2388888888889,1,18,1.13333333333333
"8787",-14.2377777777778,1,18,1.2
"8788",-14.2366666666667,1,18,1.26666666666667
"8789",-14.2355555555556,1,18,1.33333333333333
"8790",-14.2344444444444,1,18,1.4
"8791",-14.2333333333333,1,18,1.46666666666667
"8792",-14.2322222222222,0,18,1.46666666666667
"8793",-14.2311111111111,0,18,1.46666666666667
"8794",-14.23,0,18,1.46666666666667
"8795",-14.2288888888889,0,18,1.46666666666667
"8796",-14.2277777777778,0,18,1.46666666666667
"8797",-14.2266666666667,0,18,1.46666666666667
"8798",-14.2255555555556,0,18,1.46666666666667
"8799",-14.2244444444444,0,18,1.46666666666667
"8800",-14.2233333333333,0,18,1.46666666666667
"8801",-14.2222222222222,0,18,1.46666666666667
"8802",-14.2211111111111,0,18,1.46666666666667
"8803",-14.22,0,18,1.46666666666667
"8804",-14.2188888888889,1,18,1.53333333333333
"8805",-14.2177777777778,1,18,1.6
"8806",-14.2166666666667,1,18,1.66666666666667
"8807",-14.2155555555556,1,18,1.73333333333333
"8808",-14.2144444444444,0,18,1.73333333333333
"8809",-14.2133333333333,1,18,1.8
"8810",-14.2122222222222,1,18,1.86666666666667
"8811",-14.2111111111111,1,18,1.93333333333333
"8812",-14.21,1,18,2
"8813",-14.2088888888889,1,18,2.06666666666667
"8814",-14.2077777777778,1,18,2.13333333333333
"8815",-14.2066666666667,1,18,2.2
"8816",-14.2055555555556,1,18,2.26666666666667
"8817",-14.2044444444444,0,18,2.26666666666667
"8818",-14.2033333333333,0,18,2.26666666666667
"8819",-14.2022222222222,1,18,2.33333333333333
"8820",-14.2011111111111,1,18,2.4
"8821",-14.2,0,18,2.4
"8822",-14.1988888888889,0,18,2.4
"8823",-14.1977777777778,0,18,2.4
"8824",-14.1966666666667,1,18,2.4
"8825",-14.1955555555556,1,18,2.4
"8826",-14.1944444444444,1,18,2.46666666666667
"8827",-14.1933333333333,1,18,2.53333333333333
"8828",-14.1922222222222,0,18,2.53333333333333
"8829",-14.1911111111111,1,18,2.6
"8830",-14.19,1,18,2.66666666666667
"8831",-14.1888888888889,1,18,2.73333333333334
"8832",-14.1877777777778,1,18,2.73333333333334
"8833",-14.1866666666667,1,18,2.8
"8834",-14.1855555555556,1,18,2.86666666666667
"8835",-14.1844444444444,1,18,2.93333333333334
"8836",-14.1833333333333,0,18,2.93333333333334
"8837",-14.1822222222222,0,18,2.93333333333334
"8838",-14.1811111111111,0,18,2.93333333333334
"8839",-14.18,0,18,2.93333333333334
"8840",-14.1788888888889,0,18,2.93333333333334
"8841",-14.1777777777778,0,18,2.93333333333334
"8842",-14.1766666666667,0,18,2.93333333333334
"8843",-14.1755555555556,0,18,2.93333333333334
"8844",-14.1744444444444,0,18,2.93333333333334
"8845",-14.1733333333333,0,18,2.93333333333334
"8846",-14.1722222222222,0,18,2.93333333333334
"8847",-14.1711111111111,0,18,2.93333333333334
"8848",-14.17,0,18,2.86666666666667
"8849",-14.1688888888889,0,18,2.8
"8850",-14.1677777777778,1,18,2.8
"8851",-14.1666666666667,1,18,2.8
"8852",-14.1655555555556,0,18,2.73333333333334
"8853",-14.1644444444444,0,18,2.66666666666667
"8854",-14.1633333333333,0,18,2.6
"8855",-14.1622222222222,0,18,2.53333333333333
"8856",-14.1611111111111,0,18,2.46666666666667
"8857",-14.16,1,18,2.46666666666667
"8858",-14.1588888888889,1,18,2.46666666666667
"8859",-14.1577777777778,0,18,2.4
"8860",-14.1566666666667,0,18,2.33333333333333
"8861",-14.1555555555556,0,18,2.26666666666667
"8862",-14.1544444444444,1,18,2.26666666666667
"8863",-14.1533333333333,0,18,2.2
"8864",-14.1522222222222,0,18,2.13333333333333
"8865",-14.1511111111111,0,18,2.06666666666667
"8866",-14.15,0,18,2
"8867",-14.1488888888889,0,18,2
"8868",-14.1477777777778,0,18,2
"8869",-14.1466666666667,0,18,2
"8870",-14.1455555555556,0,18,2
"8871",-14.1444444444444,0,18,2
"8872",-14.1433333333333,0,18,2
"8873",-14.1422222222222,0,18,2
"8874",-14.1411111111111,0,18,2
"8875",-14.14,0,18,2
"8876",-14.1388888888889,1,18,2.06666666666667
"8877",-14.1377777777778,0,18,2.06666666666667
"8878",-14.1366666666667,0,18,2.06666666666667
"8879",-14.1355555555556,0,18,2
"8880",-14.1344444444444,1,18,2
"8881",-14.1333333333333,0,18,1.93333333333333
"8882",-14.1322222222222,1,18,1.93333333333333
"8883",-14.1311111111111,1,18,2
"8884",-14.13,1,18,2
"8885",-14.1288888888889,1,18,2
"8886",-14.1277777777778,1,18,2
"8887",-14.1266666666667,1,18,2
"8888",-14.1255555555556,1,18,2
"8889",-14.1244444444444,1,18,2
"8890",-14.1233333333333,0,18,1.93333333333333
"8891",-14.1222222222222,0,18,1.86666666666667
"8892",-14.1211111111111,1,18,1.93333333333333
"8893",-14.12,1,18,2
"8894",-14.1188888888889,1,18,2
"8895",-14.1177777777778,1,18,2
"8896",-14.1166666666667,1,18,2.06666666666667
"8897",-14.1155555555556,1,18,2.13333333333333
"8898",-14.1144444444444,1,18,2.2
"8899",-14.1133333333333,1,18,2.2
"8900",-14.1122222222222,0,18,2.13333333333333
"8901",-14.1111111111111,0,18,2.06666666666667
"8902",-14.11,0,18,2
"8903",-14.1088888888889,0,18,2
"8904",-14.1077777777778,0,18,1.93333333333333
"8905",-14.1066666666667,0,18,1.86666666666667
"8906",-14.1055555555556,0,18,1.8
"8907",-14.1044444444444,0,18,1.73333333333333
"8908",-14.1033333333333,0,18,1.66666666666667
"8909",-14.1022222222222,0,18,1.6
"8910",-14.1011111111111,0,18,1.53333333333333
"8911",-14.1,0,18,1.53333333333333
"8912",-14.0988888888889,0,18,1.53333333333333
"8913",-14.0977777777778,0,18,1.53333333333333
"8914",-14.0966666666667,0,18,1.53333333333333
"8915",-14.0955555555556,0,18,1.53333333333333
"8916",-14.0944444444444,0,18,1.53333333333333
"8917",-14.0933333333333,0,18,1.53333333333333
"8918",-14.0922222222222,0,18,1.53333333333333
"8919",-14.0911111111111,0,18,1.53333333333333
"8920",-14.09,0,18,1.53333333333333
"8921",-14.0888888888889,0,18,1.53333333333333
"8922",-14.0877777777778,0,18,1.53333333333333
"8923",-14.0866666666667,1,18,1.6
"8924",-14.0855555555556,0,18,1.6
"8925",-14.0844444444444,1,18,1.6
"8926",-14.0833333333333,1,18,1.6
"8927",-14.0822222222222,1,18,1.66666666666667
"8928",-14.0811111111111,1,18,1.73333333333333
"8929",-14.08,0,18,1.73333333333333
"8930",-14.0788888888889,1,18,1.8
"8931",-14.0777777777778,1,18,1.86666666666667
"8932",-14.0766666666667,0,18,1.8
"8933",-14.0755555555556,0,18,1.73333333333333
"8934",-14.0744444444444,1,18,1.8
"8935",-14.0733333333333,0,18,1.8
"8936",-14.0722222222222,0,18,1.8
"8937",-14.0711111111111,0,18,1.73333333333333
"8938",-14.07,1,18,1.8
"8939",-14.0688888888889,1,18,1.86666666666667
"8940",-14.0677777777778,1,18,1.93333333333333
"8941",-14.0666666666667,1,18,2
"8942",-14.0655555555556,1,18,2.06666666666667
"8943",-14.0644444444444,0,18,2.06666666666667
"8944",-14.0633333333333,0,18,2.06666666666667
"8945",-14.0622222222222,0,18,2.06666666666667
"8946",-14.0611111111111,0,18,2.06666666666667
"8947",-14.06,0,18,2.06666666666667
"8948",-14.0588888888889,0,18,2.06666666666667
"8949",-14.0577777777778,0,18,2.06666666666667
"8950",-14.0566666666667,0,18,2.06666666666667
"8951",-14.0555555555556,0,18,2
"8952",-14.0544444444444,0,18,2
"8953",-14.0533333333333,0,18,2
"8954",-14.0522222222222,0,18,2
"8955",-14.0511111111111,0,18,1.93333333333333
"8956",-14.05,0,18,1.93333333333333
"8957",-14.0488888888889,0,18,1.86666666666667
"8958",-14.0477777777778,0,18,1.8
"8959",-14.0466666666667,0,18,1.73333333333333
"8960",-14.0455555555556,0,18,1.66666666666667
"8961",-14.0444444444444,0,18,1.6
"8962",-14.0433333333333,0,18,1.53333333333333
"8963",-14.0422222222222,0,18,1.46666666666667
"8964",-14.0411111111111,0,18,1.4
"8965",-14.04,0,18,1.4
"8966",-14.0388888888889,0,18,1.4
"8967",-14.0377777777778,0,18,1.33333333333333
"8968",-14.0366666666667,0,18,1.26666666666667
"8969",-14.0355555555556,0,18,1.2
"8970",-14.0344444444444,0,18,1.13333333333333
"8971",-14.0333333333333,1,18,1.13333333333333
"8972",-14.0322222222222,0,18,1.06666666666667
"8973",-14.0311111111111,0,18,1
"8974",-14.03,0,18,0.933333333333333
"8975",-14.0288888888889,0,18,0.933333333333333
"8976",-14.0277777777778,0,18,0.933333333333333
"8977",-14.0266666666667,0,18,0.933333333333333
"8978",-14.0255555555556,0,18,0.933333333333333
"8979",-14.0244444444444,0,18,0.933333333333333
"8980",-14.0233333333333,0,18,0.933333333333333
"8981",-14.0222222222222,0,18,0.933333333333333
"8982",-14.0211111111111,0,18,0.933333333333333
"8983",-14.02,0,18,0.933333333333333
"8984",-14.0188888888889,0,18,0.933333333333333
"8985",-14.0177777777778,0,18,0.933333333333333
"8986",-14.0166666666667,0,18,0.933333333333333
"8987",-14.0155555555556,0,18,0.933333333333333
"8988",-14.0144444444444,1,18,1
"8989",-14.0133333333333,1,18,1.06666666666667
"8990",-14.0122222222222,1,18,1.13333333333333
"8991",-14.0111111111111,0,18,1.13333333333333
"8992",-14.01,0,18,1.13333333333333
"8993",-14.0088888888889,0,18,1.13333333333333
"8994",-14.0077777777778,0,18,1.13333333333333
"8995",-14.0066666666667,0,18,1.13333333333333
"8996",-14.0055555555556,0,18,1.13333333333333
"8997",-14.0044444444444,0,18,1.13333333333333
"8998",-14.0033333333333,0,18,1.06666666666667
"8999",-14.0022222222222,0,18,1.06666666666667
"9000",-14.0011111111111,0,18,1
"9001",-14,0,18,0.933333333333333
"9002",-13.9988888888889,0,18,0.866666666666667
"9003",-13.9977777777778,0,18,0.8
"9004",-13.9966666666667,0,18,0.8
"9005",-13.9955555555556,0,18,0.733333333333333
"9006",-13.9944444444444,0,18,0.666666666666667
"9007",-13.9933333333333,0,18,0.666666666666667
"9008",-13.9922222222222,0,18,0.666666666666667
"9009",-13.9911111111111,0,18,0.6
"9010",-13.99,0,18,0.6
"9011",-13.9888888888889,0,18,0.6
"9012",-13.9877777777778,0,18,0.6
"9013",-13.9866666666667,1,18,0.6
"9014",-13.9855555555556,1,18,0.6
"9015",-13.9844444444444,1,18,0.6
"9016",-13.9833333333333,1,18,0.6
"9017",-13.9822222222222,1,18,0.6
"9018",-13.9811111111111,1,18,0.666666666666667
"9019",-13.98,1,18,0.733333333333333
"9020",-13.9788888888889,1,18,0.8
"9021",-13.9777777777778,1,18,0.866666666666667
"9022",-13.9766666666667,1,18,0.933333333333333
"9023",-13.9755555555556,1,18,1
"9024",-13.9744444444444,1,18,1.06666666666667
"9025",-13.9733333333333,1,18,1.13333333333333
"9026",-13.9722222222222,1,18,1.2
"9027",-13.9711111111111,0,18,1.2
"9028",-13.97,0,18,1.2
"9029",-13.9688888888889,0,18,1.2
"9030",-13.9677777777778,0,18,1.2
"9031",-13.9666666666667,0,18,1.2
"9032",-13.9655555555556,0,18,1.2
"9033",-13.9644444444444,0,18,1.2
"9034",-13.9633333333333,0,18,1.2
"9035",-13.9622222222222,1,18,1.26666666666667
"9036",-13.9611111111111,0,18,1.26666666666667
"9037",-13.96,0,18,1.26666666666667
"9038",-13.9588888888889,1,18,1.33333333333333
"9039",-13.9577777777778,0,18,1.33333333333333
"9040",-13.9566666666667,0,18,1.33333333333333
"9041",-13.9555555555556,0,18,1.33333333333333
"9042",-13.9544444444444,0,18,1.33333333333333
"9043",-13.9533333333333,0,18,1.33333333333333
"9044",-13.9522222222222,0,18,1.33333333333333
"9045",-13.9511111111111,0,18,1.33333333333333
"9046",-13.95,0,18,1.26666666666667
"9047",-13.9488888888889,0,18,1.26666666666667
"9048",-13.9477777777778,0,18,1.26666666666667
"9049",-13.9466666666667,0,18,1.26666666666667
"9050",-13.9455555555556,0,18,1.26666666666667
"9051",-13.9444444444444,0,18,1.26666666666667
"9052",-13.9433333333333,0,18,1.26666666666667
"9053",-13.9422222222222,0,18,1.26666666666667
"9054",-13.9411111111111,0,18,1.26666666666667
"9055",-13.94,0,18,1.26666666666667
"9056",-13.9388888888889,0,18,1.26666666666667
"9057",-13.9377777777778,0,18,1.26666666666667
"9058",-13.9366666666667,0,18,1.26666666666667
"9059",-13.9355555555556,0,18,1.26666666666667
"9060",-13.9344444444444,0,18,1.26666666666667
"9061",-13.9333333333333,0,18,1.26666666666667
"9062",-13.9322222222222,0,18,1.26666666666667
"9063",-13.9311111111111,0,18,1.2
"9064",-13.93,0,18,1.13333333333333
"9065",-13.9288888888889,0,18,1.06666666666667
"9066",-13.9277777777778,0,18,1.06666666666667
"9067",-13.9266666666667,0,18,1.06666666666667
"9068",-13.9255555555556,0,18,1.06666666666667
"9069",-13.9244444444444,0,18,1.06666666666667
"9070",-13.9233333333333,0,18,1.06666666666667
"9071",-13.9222222222222,0,18,1.06666666666667
"9072",-13.9211111111111,1,18,1.13333333333333
"9073",-13.92,1,18,1.2
"9074",-13.9188888888889,1,18,1.26666666666667
"9075",-13.9177777777778,0,18,1.26666666666667
"9076",-13.9166666666667,0,18,1.26666666666667
"9077",-13.9155555555556,0,18,1.26666666666667
"9078",-13.9144444444444,0,18,1.26666666666667
"9079",-13.9133333333333,1,18,1.33333333333333
"9080",-13.9122222222222,0,18,1.33333333333333
"9081",-13.9111111111111,0,18,1.33333333333333
"9082",-13.91,0,18,1.33333333333333
"9083",-13.9088888888889,0,18,1.33333333333333
"9084",-13.9077777777778,1,18,1.4
"9085",-13.9066666666667,1,18,1.46666666666667
"9086",-13.9055555555556,1,18,1.53333333333333
"9087",-13.9044444444444,1,18,1.6
"9088",-13.9033333333333,1,18,1.6
"9089",-13.9022222222222,1,18,1.6
"9090",-13.9011111111111,1,18,1.6
"9091",-13.9,1,18,1.6
"9092",-13.8988888888889,1,18,1.6
"9093",-13.8977777777778,1,18,1.6
"9094",-13.8966666666667,1,18,1.6
"9095",-13.8955555555556,1,18,1.6
"9096",-13.8944444444444,1,18,1.6
"9097",-13.8933333333333,1,18,1.6
"9098",-13.8922222222222,0,18,1.53333333333333
"9099",-13.8911111111111,1,18,1.53333333333333
"9100",-13.89,1,18,1.53333333333333
"9101",-13.8888888888889,0,18,1.46666666666667
"9102",-13.8877777777778,0,18,1.46666666666667
"9103",-13.8866666666667,0,18,1.46666666666667
"9104",-13.8855555555556,0,18,1.46666666666667
"9105",-13.8844444444444,0,18,1.46666666666667
"9106",-13.8833333333333,0,18,1.46666666666667
"9107",-13.8822222222222,0,18,1.46666666666667
"9108",-13.8811111111111,0,18,1.46666666666667
"9109",-13.88,0,18,1.46666666666667
"9110",-13.8788888888889,0,18,1.4
"9111",-13.8777777777778,0,18,1.4
"9112",-13.8766666666667,0,18,1.4
"9113",-13.8755555555556,0,18,1.33333333333333
"9114",-13.8744444444444,0,18,1.33333333333333
"9115",-13.8733333333333,0,18,1.33333333333333
"9116",-13.8722222222222,0,18,1.33333333333333
"9117",-13.8711111111111,0,18,1.33333333333333
"9118",-13.87,1,18,1.4
"9119",-13.8688888888889,0,18,1.4
"9120",-13.8677777777778,0,18,1.4
"9121",-13.8666666666667,0,18,1.4
"9122",-13.8655555555556,0,18,1.4
"9123",-13.8644444444444,0,18,1.4
"9124",-13.8633333333333,0,18,1.4
"9125",-13.8622222222222,0,18,1.4
"9126",-13.8611111111111,0,18,1.4
"9127",-13.86,0,18,1.4
"9128",-13.8588888888889,0,18,1.4
"9129",-13.8577777777778,0,18,1.4
"9130",-13.8566666666667,0,18,1.4
"9131",-13.8555555555556,0,18,1.4
"9132",-13.8544444444444,0,18,1.4
"9133",-13.8533333333333,0,18,1.4
"9134",-13.8522222222222,0,18,1.4
"9135",-13.8511111111111,0,18,1.4
"9136",-13.85,0,18,1.4
"9137",-13.8488888888889,0,18,1.4
"9138",-13.8477777777778,0,18,1.4
"9139",-13.8466666666667,0,18,1.4
"9140",-13.8455555555556,0,18,1.4
"9141",-13.8444444444444,0,18,1.4
"9142",-13.8433333333333,0,18,1.4
"9143",-13.8422222222222,0,18,1.4
"9144",-13.8411111111111,0,18,1.4
"9145",-13.84,0,18,1.4
"9146",-13.8388888888889,0,18,1.4
"9147",-13.8377777777778,0,18,1.33333333333333
"9148",-13.8366666666667,0,18,1.26666666666667
"9149",-13.8355555555556,0,18,1.2
"9150",-13.8344444444444,0,18,1.2
"9151",-13.8333333333333,0,18,1.2
"9152",-13.8322222222222,0,18,1.2
"9153",-13.8311111111111,0,18,1.2
"9154",-13.83,0,18,1.13333333333333
"9155",-13.8288888888889,0,18,1.13333333333333
"9156",-13.8277777777778,0,18,1.13333333333333
"9157",-13.8266666666667,0,18,1.13333333333333
"9158",-13.8255555555556,0,18,1.13333333333333
"9159",-13.8244444444444,0,18,1.06666666666667
"9160",-13.8233333333333,0,18,1
"9161",-13.8222222222222,0,18,0.933333333333333
"9162",-13.8211111111111,0,18,0.866666666666667
"9163",-13.82,0,18,0.8
"9164",-13.8188888888889,0,18,0.733333333333333
"9165",-13.8177777777778,0,18,0.666666666666667
"9166",-13.8166666666667,1,18,0.666666666666667
"9167",-13.8155555555556,0,18,0.6
"9168",-13.8144444444444,0,18,0.533333333333333
"9169",-13.8133333333333,0,18,0.466666666666667
"9170",-13.8122222222222,1,18,0.466666666666667
"9171",-13.8111111111111,1,18,0.466666666666667
"9172",-13.81,1,18,0.466666666666667
"9173",-13.8088888888889,1,18,0.533333333333333
"9174",-13.8077777777778,1,18,0.533333333333333
"9175",-13.8066666666667,0,18,0.466666666666667
"9176",-13.8055555555556,0,18,0.466666666666667
"9177",-13.8044444444444,1,18,0.533333333333333
"9178",-13.8033333333333,0,18,0.533333333333333
"9179",-13.8022222222222,1,18,0.6
"9180",-13.8011111111111,0,18,0.6
"9181",-13.8,0,18,0.6
"9182",-13.7988888888889,0,18,0.6
"9183",-13.7977777777778,0,18,0.6
"9184",-13.7966666666667,0,18,0.6
"9185",-13.7955555555556,0,18,0.6
"9186",-13.7944444444444,0,18,0.6
"9187",-13.7933333333333,0,18,0.6
"9188",-13.7922222222222,0,18,0.6
"9189",-13.7911111111111,0,18,0.6
"9190",-13.79,0,18,0.6
"9191",-13.7888888888889,0,18,0.6
"9192",-13.7877777777778,0,18,0.6
"9193",-13.7866666666667,0,18,0.533333333333333
"9194",-13.7855555555556,0,18,0.533333333333333
"9195",-13.7844444444444,0,18,0.533333333333333
"9196",-13.7833333333333,0,18,0.533333333333333
"9197",-13.7822222222222,0,18,0.533333333333333
"9198",-13.7811111111111,0,18,0.533333333333333
"9199",-13.78,0,18,0.533333333333333
"9200",-13.7788888888889,0,18,0.533333333333333
"9201",-13.7777777777778,0,18,0.533333333333333
"9202",-13.7766666666667,0,18,0.533333333333333
"9203",-13.7755555555556,0,18,0.533333333333333
"9204",-13.7744444444444,1,18,0.6
"9205",-13.7733333333333,1,18,0.666666666666667
"9206",-13.7722222222222,1,18,0.733333333333333
"9207",-13.7711111111111,1,18,0.8
"9208",-13.77,1,18,0.866666666666667
"9209",-13.7688888888889,1,18,0.933333333333333
"9210",-13.7677777777778,1,18,1
"9211",-13.7666666666667,1,18,1.06666666666667
"9212",-13.7655555555556,1,18,1.13333333333333
"9213",-13.7644444444444,1,18,1.2
"9214",-13.7633333333333,1,18,1.26666666666667
"9215",-13.7622222222222,1,18,1.33333333333333
"9216",-13.7611111111111,1,18,1.4
"9217",-13.76,1,18,1.46666666666667
"9218",-13.7588888888889,1,18,1.53333333333333
"9219",-13.7577777777778,1,18,1.6
"9220",-13.7566666666667,1,18,1.66666666666667
"9221",-13.7555555555556,0,18,1.66666666666667
"9222",-13.7544444444444,0,18,1.66666666666667
"9223",-13.7533333333333,1,18,1.73333333333333
"9224",-13.7522222222222,1,18,1.8
"9225",-13.7511111111111,1,18,1.86666666666667
"9226",-13.75,1,18,1.93333333333333
"9227",-13.7488888888889,1,18,2
"9228",-13.7477777777778,1,18,2.06666666666667
"9229",-13.7466666666667,1,18,2.13333333333333
"9230",-13.7455555555556,1,18,2.2
"9231",-13.7444444444444,1,18,2.26666666666667
"9232",-13.7433333333333,0,18,2.26666666666667
"9233",-13.7422222222222,0,18,2.26666666666667
"9234",-13.7411111111111,0,18,2.26666666666667
"9235",-13.74,0,18,2.26666666666667
"9236",-13.7388888888889,0,18,2.26666666666667
"9237",-13.7377777777778,0,18,2.26666666666667
"9238",-13.7366666666667,0,18,2.26666666666667
"9239",-13.7355555555556,0,18,2.26666666666667
"9240",-13.7344444444444,1,18,2.33333333333333
"9241",-13.7333333333333,1,18,2.33333333333333
"9242",-13.7322222222222,1,18,2.4
"9243",-13.7311111111111,0,18,2.4
"9244",-13.73,0,18,2.4
"9245",-13.7288888888889,0,18,2.33333333333333
"9246",-13.7277777777778,1,18,2.33333333333333
"9247",-13.7266666666667,1,18,2.33333333333333
"9248",-13.7255555555556,1,18,2.33333333333333
"9249",-13.7244444444444,1,18,2.33333333333333
"9250",-13.7233333333333,1,18,2.4
"9251",-13.7222222222222,1,18,2.46666666666667
"9252",-13.7211111111111,0,18,2.4
"9253",-13.72,0,18,2.4
"9254",-13.7188888888889,0,18,2.33333333333333
"9255",-13.7177777777778,0,18,2.33333333333333
"9256",-13.7166666666667,1,18,2.4
"9257",-13.7155555555556,1,18,2.46666666666667
